State,Decade,Active tuberculosis,Acute hepatitis C,Acute nonparalytic poliomyelitis,Acute paralytic poliomyelitis,Acute poliomyelitis,Acute type A viral hepatitis,Acute type B viral hepatitis,Amebic dysentery,Anthrax,Aseptic meningitis,Babesiosis,Bacillary dysentery,Brucellosis,Campylobacteriosis,Chlamydia trachomatis infection,Chlamydial infection,Cholera,Coccidioidomycosis,Cryptosporidiosis,Dengue,Dengue hemorrhagic fever,Dengue without warning signs,Diphtheria,Disorder of nervous system caused by West Nile virus,Dysentery,Encephalitis,Encephalitis lethargica,Giardiasis,Gonorrhea,Haemophilus influenzae infection,Hepatitis non-A non-B,Human anaplasmosis caused by Anaplasma phagocytophilum,Human ehrlichiosis caused by Ehrlichia chaffeensis,Infantile paralysis,Infection caused by Escherichia coli,Infection caused by larvae of Trichinella,Infection caused by non-cholerae vibrio,Infection caused by Shiga toxin producing Escherichia coli,Infective encephalitis,Inflammatory disease of liver,Influenza,Invasive drug resistant Streptococcus pneumoniae disease,Invasive Group A beta-hemolytic streptococcal disease,Invasive meningococcal disease,Invasive Streptococcus pneumoniae disease,Legionella infection,Leprosy,Lobar pneumonia,Lyme disease,Malaria,Measles,Meningitis,Meningococcal infectious disease,Meningococcal meningitis,Mumps,Murine typhus,Ornithosis,Pellagra,Pertussis,Pneumonia,Post-infectious encephalitis,Primary encephalitis,Rocky Mountain spotted fever,Rubella,Salmonella infection,Scarlet fever,Shigellosis,Smallpox,Smallpox without rash,Spotted fever group rickettsial disease,Streptococcal sore throat,Tetanus,Toxic shock syndrome,Tuberculosis,Tularemia,Typhoid and paratyphoid fevers,Typhoid fever,Typhus group rickettsial disease,Varicella,Viral hepatitis,Viral hepatitis type B,"Viral hepatitis, type A",West Nile fever without encephalitis,Yellow fever
DISTRICT OF COLUMBIA,1970,1114,0,0,0,0,0,0,0,0,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,123587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,392,0,51,0,826,0,0,0,1,0,3,5,6,91,0,0,0,0,0,0,0,5,0,1586,0,0,18,0,2065,62,481,639,0,0
DISTRICT OF COLUMBIA,1980,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,27297,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,28,0,12,0,387,0,0,0,7,0,0,1,1,1,0,0,0,0,0,0,0,0,9,1054,0,0,6,0,137,48,795,175,0,0
DISTRICT OF COLUMBIA,1990,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,68,0,0,0,54,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,6,0,0
DISTRICT OF COLUMBIA,2000,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,8705,0,0,16,0,0,0,0,0,0,0,0,95,3657,10,0,0,0,0,3,0,0,4,0,0,0,29,22,2,0,31,0,0,116,6,0,0,0,0,0,0,0,0,8,0,0,0,5,0,70,0,19,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,0,0
DISTRICT OF COLUMBIA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,14644,0,0,2,1,0,0,0,0,0,0,0,11,7580,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195,2,0,0,7,4,0,0,0,0,21,0,0,0,54,0,0,0,1,0,23,0,17,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0
FLORIDA,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
FLORIDA,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,3,7,0,0,0,0,525,0,0,438,3,0,0,0,0,0,0
FLORIDA,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,36,0,0,0,0,0,0,79,0,114,0,0,0,0,0,1198,0,0,426,1,0,0,0,0,0,0
FLORIDA,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,662,23,0,0,0,0,0,0,3,71,0,0,0,0,0,239,0,2425,0,0,0,0,0,370,0,0,526,0,0,0,0,0,0,0
FLORIDA,1920,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2434,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,6808,0,0,0,0,0,0,0,0,0,6371,47,0,76,568,0,0,123,1040,1200,0,0,0,0,0,1356,0,781,0,0,0,0,0,1230,0,0,1095,0,1314,0,0,0,0,0
FLORIDA,1930,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,7043,0,0,0,0,0,0,0,0,0,43357,0,0,541,374,0,0,74,3320,1517,0,0,0,0,0,3701,0,136,0,0,0,0,0,1447,0,323,1631,0,732,0,0,0,0,0
FLORIDA,1940,0,0,0,0,1934,0,0,519,0,0,0,627,187,0,0,0,0,0,0,0,0,0,2965,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0,68,0,9177,0,0,0,0,0,3,0,0,0,38291,6,0,1004,0,759,0,0,9054,1856,0,0,3,0,0,3505,0,14,0,0,0,0,0,210,81,1328,59,1377,0,0,0,0,0,0
FLORIDA,1950,0,0,961,1285,5468,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,211,0,0,0,0,0,0,0,0,125,49586,12,698,137,0,60,2,0,3277,619,0,0,6,0,0,3173,0,0,0,0,0,0,0,0,54,65,346,0,0,7,722,0,0,0
FLORIDA,1960,0,0,23,104,144,0,0,0,0,878,0,0,39,0,0,0,0,0,0,0,0,0,268,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,123,35983,0,759,118,3880,1,0,0,0,0,279,268,5,6019,0,62606,0,0,0,0,6869,154,0,0,11,0,160,0,0,0,3897,3767,0,0
FLORIDA,1970,4447,0,0,0,0,0,0,0,0,2877,0,0,51,0,0,0,0,0,0,0,0,0,24,0,0,352,0,0,444960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,8081,0,1122,0,13572,0,0,0,261,0,361,79,22,8835,0,0,0,0,0,0,0,36,0,8320,4,0,350,0,19761,2739,5395,21098,0,0
FLORIDA,1980,0,0,0,0,0,0,0,0,0,3999,0,0,14,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,111830,0,1282,0,0,0,0,0,0,0,0,7,0,0,0,0,0,116,0,0,0,105,1929,0,549,0,630,0,0,0,511,0,51,14,27,358,0,0,0,0,0,0,0,0,34,5921,0,0,69,0,15780,2316,9138,7343,0,0
FLORIDA,1990,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,976,0,0,0,995,0,0,0,0,74,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,72,83,0,0
FLORIDA,2000,0,0,0,0,0,653,1323,0,0,0,0,0,0,0,0,161583,0,0,2164,0,0,0,0,0,0,0,0,6414,60722,766,0,0,0,0,182,0,0,485,0,0,0,2233,1168,48,48,700,0,0,461,289,5,0,22,0,15,0,0,0,1355,0,0,0,92,4,21668,0,5183,0,0,0,0,0,0,0,0,0,0,0,4138,0,105,45,0,0
FLORIDA,2010,0,169,0,0,0,849,2136,0,0,0,0,0,0,7093,71127,268477,0,0,5056,1,0,0,0,7,0,0,0,9517,91330,1996,0,45,149,0,3,0,474,1570,0,0,0,27,4,0,7985,1777,0,0,1143,553,0,0,0,0,120,0,0,0,3732,0,0,0,163,7,43414,0,11635,0,0,24,0,12,0,116,0,0,0,0,5569,0,0,0,2,0
GEORGIA,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEORGIA,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181,0,0,29,0,0,0,0,0,0,0
GEORGIA,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,72,0,0,0,0,0,0,33,0,175,0,0,0,0,0,788,0,0,242,0,0,0,0,0,0,0
GEORGIA,1910,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,221,0,0,1719,273,0,0,0,0,0,0,3,1084,0,0,0,0,0,750,0,1044,0,0,0,0,0,1862,0,0,597,0,0,0,0,0,0,0
GEORGIA,1920,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5922,0,0,0,12,0,0,0,0,0,0,38,0,0,0,0,0,0,91208,0,0,0,0,0,0,0,0,0,18022,138,0,247,1277,0,0,583,1634,7363,0,0,0,0,0,5731,0,4192,0,0,0,0,0,5435,0,0,4309,8,1434,0,0,0,0,0
GEORGIA,1930,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755,0,0,0,18,0,0,0,0,0,0,37,0,0,0,0,0,0,106472,0,0,0,0,0,0,0,0,0,59935,0,0,1071,869,0,0,460,6793,5048,0,0,0,0,0,13667,0,328,0,0,0,0,0,3265,0,1395,9017,0,737,0,0,0,0,0
GEORGIA,1940,0,0,0,0,1945,0,0,219,4,0,0,1261,553,0,0,0,0,0,0,0,0,0,5354,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,101210,0,0,0,0,0,0,0,0,0,51904,8,0,900,0,1697,0,0,10405,4330,0,0,133,0,0,11038,0,74,0,0,0,0,0,690,612,2907,57,4068,0,0,0,0,0,0
GEORGIA,1950,0,0,297,649,3737,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,173,0,11971,0,0,0,0,0,0,0,0,773,50696,139,683,144,0,184,25,0,4114,5254,0,0,93,0,0,6350,0,0,0,0,0,0,0,0,296,285,433,0,0,3,1928,0,0,0
GEORGIA,1960,0,0,11,86,101,0,0,0,0,14,0,0,73,0,0,0,0,0,0,0,0,0,273,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,637,2406,0,468,65,96,4,0,0,0,0,9,22,106,0,0,4094,0,0,0,0,291,52,0,0,85,0,178,0,0,0,1281,3171,0,0
GEORGIA,1970,2858,0,0,1,1,0,0,0,0,391,0,0,89,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,340462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2597,0,362,0,205,0,0,0,315,0,2,5,407,184,0,0,0,0,0,0,0,9,0,4499,7,0,46,0,458,12,897,8745,0,0
GEORGIA,1980,0,0,0,0,0,0,0,0,0,971,0,0,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,88304,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,45,1096,0,339,0,361,0,0,0,633,0,0,2,195,86,0,0,0,0,0,0,0,0,8,3390,0,0,5,0,1006,208,5731,2335,0,0
GEORGIA,1990,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,273,0,0,0,300,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,21,0,0
GEORGIA,2000,0,0,0,0,0,145,268,0,0,0,0,0,0,0,0,2614,0,0,661,0,0,0,0,0,0,0,0,1545,1265,300,0,0,0,0,38,0,0,70,0,0,0,851,689,4,23,65,0,0,43,126,2,0,3,0,9,0,0,0,67,0,0,0,108,2,5259,0,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0
GEORGIA,2010,0,2,0,0,0,229,316,0,0,0,0,0,0,951,22012,175814,0,0,1190,1,0,0,0,3,0,0,0,1558,58717,389,0,7,37,0,0,0,9,148,0,0,0,6,2,0,2834,89,0,0,19,107,0,0,0,0,11,0,0,0,200,0,0,0,60,0,8679,0,2846,0,0,1,0,0,0,50,0,0,0,0,35,0,0,0,0,0
GUAM,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,1970,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,7,0,11,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,5,2,39,0,0
GUAM,1980,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,24,11,16,0,0
GUAM,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAM,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
GUAM,2010,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0
HAWAII,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAWAII,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,0
HAWAII,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,43,0,0,0,0,0,0,0
HAWAII,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
HAWAII,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAWAII,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAWAII,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAWAII,1950,0,0,144,402,616,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,2180,0,0,0,0,0,0,0,0,59,26393,0,25,5,0,31,0,0,199,29,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,18,8,0,0,1,126,0,0,0
HAWAII,1960,0,0,0,12,14,0,0,0,0,376,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,350,17047,0,68,14,1585,4,0,0,0,0,6,12,0,1957,0,23841,0,0,0,0,821,10,0,0,0,0,20,0,0,0,340,338,0,0
HAWAII,1970,984,0,0,0,0,0,0,0,0,521,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,20288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1065,0,47,0,3265,0,0,0,13,0,2,8,0,793,0,0,0,0,0,0,0,1,0,2570,0,0,41,0,7951,128,499,2006,0,0
HAWAII,1980,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5081,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32,286,0,10,0,199,0,0,0,479,0,0,13,0,190,0,0,0,0,0,0,0,0,2,765,0,0,11,0,1487,69,684,431,0,0
HAWAII,1990,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,158,0,0,0,349,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0
HAWAII,2000,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,632,0,0,1,0,0,0,0,0,0,0,0,33,167,17,0,0,0,0,1,0,0,11,0,0,0,1,102,1,2,0,0,0,0,1,6,0,1,0,12,0,0,0,20,0,0,0,0,0,175,0,23,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0
HAWAII,2010,0,0,0,0,0,46,9,0,0,0,0,0,0,471,60,233,0,0,3,1,0,0,0,0,0,0,0,44,221,32,0,0,0,0,0,0,8,19,0,0,0,0,0,0,70,7,0,0,0,4,0,0,0,0,37,0,0,0,40,0,0,0,0,0,612,0,28,0,0,0,0,0,0,23,0,0,0,0,69,0,0,0,0,0
IDAHO,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDAHO,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDAHO,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDAHO,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,163,0,0,0,0,0,24,0,0,32,0,0,0,0,0,0,0
IDAHO,1920,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,0,2226,6,0,211,147,0,0,0,75,54,0,0,0,0,0,1196,0,1538,0,0,0,0,0,21,0,0,156,0,404,0,0,0,0,0
IDAHO,1930,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3036,0,0,0,0,0,0,0,0,0,10359,0,0,204,41,0,0,0,529,334,0,0,0,0,0,5803,0,2154,0,0,0,0,0,75,0,171,552,0,110,0,0,0,0,0
IDAHO,1940,0,0,0,0,1222,0,0,15,0,0,0,40,89,0,0,0,0,0,0,0,0,0,398,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,11020,0,0,0,0,0,0,0,0,0,17050,0,0,204,0,0,0,0,3546,577,0,0,67,0,0,7274,0,83,0,0,0,0,0,11,20,354,6,1,0,0,0,0,0,0
IDAHO,1950,0,0,59,120,1282,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2559,0,0,0,0,0,0,0,0,18,23166,8,84,10,0,1,5,0,1599,241,0,0,57,0,0,5249,0,3,0,0,0,0,0,0,16,42,100,0,0,0,446,0,0,0
IDAHO,1960,0,0,3,9,28,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,17918,0,62,5,671,0,0,0,0,0,1,0,8,451,0,46598,0,0,0,0,7887,1,0,0,0,0,8,0,0,0,1413,521,0,0
IDAHO,1970,130,0,0,0,0,0,0,0,0,94,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2952,0,85,0,1470,0,0,0,37,0,3,2,24,674,0,0,0,0,0,0,0,1,0,153,1,0,11,0,2768,207,127,1993,0,0
IDAHO,1980,0,0,0,0,0,0,0,0,0,112,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,52,0,18,0,116,0,0,0,596,0,0,0,10,52,0,0,0,0,0,0,0,0,29,98,0,0,1,0,38,37,369,1228,0,0
